"text","page"
"This man used three wishes granted to him by Poseidon to kill his son by having the son dragged under a horse. Medea nearly poisoned this hero after marrying his father. According to one myth, this man's descendants had lean thighs because this man's buttocks remained stuck to the chair in the Underworld. When this father of Hippolytus lifted a giant boulder, he found sandals and a sword left to him by his father Aegeus. He confronted the bandits Sciron and Procrustes on his way to Athens, a city he would later rule, and offered himself up for sacrifice on a journey to Crete. For 10 points, name this lover of Ariadne who slew the Minotaur.","Theseus"
"The Book of the Heavenly Cow discusses a rebellion against this god. This god's daughter stripped naked to cheer him up; he fed that daughter red beer, rather than blood, after changing his mind about destroying humanity. This god's cult was centered at Heliopolis. He was poisoned by a snake to make him divulge his secret name. Khnum [CUH-NOOM] and Khepri were aspects of this god. This father of Bastet and Hathor was thought to be merely a creation of Ptah by Memphis; by that time, he had been syncretized with Atum. Apep attacked this god's chariot every night. For 10 points, name this Egyptian sun god.","Ra"
"A hrimthurs [HER-IM-THURS] and one of these creatures built the walls of Asgard. In Norse myth, Arvakr and Alsvidr were these creatures. Odin stakes his head on a competition with Hrungnir involving these creatures, and Thor gives one named Gullfaxi to Magni. One of these named Grani appeared from a river in front of Sigurd. One of these animals has runes carved onto his teeth and transports Hermodr to Hel after the death of Baldr. That son of Svadilfari [SVOD-ILL-FAR-EE] and Loki has eight legs and belongs to Odin. For 10 points, Sleipnir is a type of what animal, exemplified by the winged Pegasus in Greek myth?","Horse"
"In a work by Chretien de Troyes, this man fights with Melegeant and ends up entering a ""cart,"" destroying his dignity. This man dies while acting as a priest in a convent, prompting his friends to go fight in the Crusades. This brother of Ector de Maris is seduced by the Fair Maid of Astolat and renames his castle ""the Dolorous Gard"". This man kills Gareth and Gaheris, then has an epic battle with their brother Gawain, at the end of Le Morte d'Arthur. This knight is unable to achieve the Holy Grail, but his son with Elaine, Galahad, is. For 10 points, name this man who carries on an affair with Guinevere but is nevertheless considered Arthur's greatest knight.","Lancelot"
"One of these creatures, the Druk, is the protector of Bhutan and lends its name to Bhutanese kings. An ""Azure"" one of these rules the East in Chinese astrology, and the Slayer's Slab commemorates the killer of one of these inhabitants of knuckerholes in Sussex. Susano'o retrieved the sword Kusanagi from the corpse of Yamata no Orochi, one of these, and another emerged from the Luo River and gifted Fu Hsi with the secrets of writing. Hercules slew one of these creatures named Ladon that guarded the Apples of the Hesperides. For 10 points, identify these legendary creatures that capture fair damsels and breathe fire.","Dragon"
"Hippotes slew Carnus, a lover of this deity, who was only placated when Hippotes was banished. Cypress trees weep forever because this god's lover Cyparissus slew a tame deer. One of this god's sons, Cinyras, challenged him to a contest and killed himself when he lost. This god battled Tityos to protect his mother, and, for reporting the infidelity of Coronis, crows were turned black by this servant of Admetus. This deity slew a monster beside the Castalian Spring, so he was worshipped as Pythius, and this pursuer of Daphne killed the children of Niobe. For 10 points, name this Greek god of music, the brother of Artemis, whose oracle resided at Delphi.","Apollo"
"This deity killed a dwarf disguised as an otter with a stone while staying with that dwarf's father Hreidmar. This god's brother was Byleistr, and he stole the ring of Andvari, which he used to pay for Otr's blood money. He disguised himself as the old woman Thökk, and seduced a male horse to avoid punishment for allowing the hrimthurs to use Svaðlfari to build the walls of Asgard. This god tricked Hodr into throwing a spear of mistletoe that killed Baldr, for which crime this god is bound to a rock with poison dripping in his face, and some of this god's offspring are the horse Sleipnir and the wolf Fenrir. For 10 points, name this Norse trickster god.","Loki"
"This god's soul was worshiped in its own right as Banebjedet, who, though not Amun, was symbolized by a ram. The sea god Nu owned the Neshmet barge which carried this deity to a five-day festival, where the Procession of Wepwawet ""opened the ways"" for this Foremost of Westerners. A palace in Byblos was built with the tree that contained this god's coffin, and Egyptians reviled a certain species of fish because they ate this god's dismembered phallus. For 10 points, name this Egyptian deity of agriculture and resurrection, the ruler of the Duat, whose wife Isis reassembled his body for him to become the Lord of the Dead.","Osiris"
"One aspect of this deity had cylindrical temples that reduced air resistance and was worshipped for igniting the sun. That aspect was the wind god Ehecatl, and the world's largest pyramid, located in Cholula, was dedicated to this god. Another aspect of this god personified the Morning Star, which this god's heart became after he immolated himself from the shame of sleeping with his sister, which he had been tricked into doing by Tezcatlipoca. He created the Fifth Race by grinding bones from Mictlan, and he may have been confused for Cortés, which expedited the conquest of Tenochtitlan. For 10 points, name this Aztec feathered serpent deity.","Quetzalcoatl"
"This deity decapitated one of the five heads of one of his counterparts, leaving that god with only four. This god is often depicted trampling the dwarf of ignorance, Apasmara, as the eternal dancer Nataraja. He often rides the bull Nandi, and his son Kartikeya lost a contest with his other son, who simply circumambulated this god. Halahala left over from the churning of the sea was drunk by this god to save the world, but it turned his throat blue. Worship of this god usually involves linga, or sacred stones, and he severed an elephant's head to replace his son Ganesha's. For 10 points, name this husband of Parvati, the destroyer of the Hindu Trimurti.","Shiva"
